ì˙ït,ä¥êıé“êî1ì˙,ÉâÉOïœêî,ä¥êıé“êîó›åv,éÄé“êî1ì˙,éÄé“êîó›åv,ïΩãœãCâ∑,S,I,R,D,V,T,pop,rrI,rdI,SI,ì¸â@íÜ,åyè«ÅEíÜìôè«,èdè«,èhîëó√ó{,é©ëÓó√ó{,í≤êÆíÜ,PCRåüç∏ózê´é“êî,çRå¥åüç∏ózê´é“êî,PCRåüç∏âAê´é“êî,çRå¥åüç∏âAê´é“êî,åüç∏êlêî(7ì˙ä‘à⁄ìÆïΩãœ),ózê´ó¶,ã~ã}à„ó√_ìåãûÉãÅ[ÉãìKópåèêî,ã~ã}à„ó√_ìåãûÉãÅ[ÉãìKópåèêî_7ì˙ä‘à⁄ìÆïΩãœíl,ç~êÖó ÇÃçáåv(mm),ì˙è∆éûä‘(éûä‘),ïΩãœïóë¨(m/s),ïΩãœéºìx(Åì),ïΩãœåªínãCà≥(hPa),ïΩãœâ_ó (10ï™î‰),êlìÆëùå∏ó¶ëOì˙î‰ïΩãœ,åé,âŒ,êÖ,ñÿ,ã‡,ìy,ì˙,ójì˙,ïΩì˙ãxì˙,urgent
2020/10/31,215,203,31082,0,455,13.8,13920769,1526,28886,455,0,215,13971109,72,0,21243093494,943,910,33,283,206,323,107,3,2101,419,4206.4,0.035,33,34.1,0,9.6,2.4,54,1022.7,0,-27.275,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/11/1,116,215,31198,0,455,14.3,13920554,1669,28958,455,0,116,13963751,144,4,23233404626,1013,979,34,298,215,273,52,6,848,324,4188.9,0.036,40,32.4,0,2.7,2.1,69,1022.6,7.5,-7.666666667,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/11/2,87,116,31285,4,459,15.6,13920438,1637,29102,459,0,87,13963751,125,0,22787757006,1031,999,32,297,213,191,158,46,4489,968,4204.9,0.037,34,31.9,2.5,2.7,1.8,78,1014.1,8,90.025,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/11/3,209,87,31494,0,459,14.8,13920351,1599,29227,459,0,209,13963751,184,0,22258641249,1024,992,32,274,192,326,123,12,1892,345,3784.9,0.039,49,34.9,4.5,0.2,1.8,92,1004.4,10,-23.89166667,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/11/4,122,209,31616,0,459,13.7,13920142,1624,29411,459,0,122,13963751,204,2,22606310608,1040,1005,35,267,214,233,199,53,4513,992,3888.7,0.041,33,34.9,0,8.6,3,47,1011.7,2,82.85833333,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/11/5,269,122,31885,2,461,13.4,13920020,1540,29615,461,0,269,13963751,224,0,21436830800,973,935,38,264,215,365,216,40,4424,812,3974,0.043,43,36.4,0,9.2,2.1,56,1021.2,0.5,-1.375,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/11/6,242,269,32127,0,461,12.8,13919751,1585,29839,461,0,242,13963751,137,0,22062805335,978,941,37,275,243,339,265,33,4745,765,4135.7,0.045,31,37.6,0,0.4,1.7,67,1022,9.8,2.433333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/11/7,294,242,32421,0,461,15.5,13919509,1690,29976,461,0,294,13963751,51,0,23523970210,988,952,36,316,254,434,184,18,3174,584,4325.7,0.046,51,40.1,0,1.2,1.6,77,1012.2,9.5,-27.34166667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/11/8,189,294,32610,0,461,17.3,13919215,1933,30027,461,0,189,13963751,152,1,26905842595,1060,1024,36,364,279,427,99,18,1154,321,4377.4,0.048,46,41,2.5,1.1,1.8,75,1006.3,10,-4.616666667,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/11/9,156,189,32766,1,462,13.5,13919026,1969,30179,462,0,156,13963751,281,3,27406562194,1114,1079,35,373,330,309,206,39,4477,989,4384.6,0.049,46,42.7,0,2.9,3.1,44,1010.5,4.3,97.675,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/11/10,293,156,33059,3,465,11.9,13918870,1841,30460,465,0,293,13963751,223,3,25624639670,1034,1001,33,382,323,396,268,36,5059,854,4933.9,0.048,44,42,0,8.7,2.4,50,1016.9,2.8,-0.358333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/11/11,316,293,33375,3,468,11.9,13918577,1908,30683,468,0,316,13963751,271,2,26556644916,1076,1038,38,383,348,419,347,40,5215,779,5023,0.051,49,44.3,0,9.1,3.1,48,1025.6,1.5,2.5,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/11/12,392,316,33767,2,470,10.2,13918261,1951,30954,470,0,392,13963751,231,0,27154527211,1054,1015,39,432,378,482,332,48,5574,775,5199.7,0.053,30,42.4,0,0.5,2.2,63,1029.7,7.3,-0.9,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/11/13,374,392,34141,0,470,13.7,13917869,2112,31185,470,0,374,13963751,183,0,29394539328,1130,1091,39,471,397,491,273,64,5813,851,5370.1,0.052,43,44.1,0,8.7,1.7,67,1021.9,3.8,3.816666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/11/14,352,374,34493,0,470,14.7,13917495,2303,31368,470,0,352,13963751,109,0,32051990985,1179,1138,41,545,421,513,238,40,3532,718,5451.3,0.054,53,44.4,0,9.3,2.4,56,1023,0,-28.04166667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/11/15,255,352,34748,0,470,13.4,13917143,2546,31477,470,0,255,13963751,227,2,35433046078,1259,1221,38,602,445,498,87,21,1705,466,5549.4,0.052,56,45.9,0,9.2,2.5,65,1025.7,3.8,-4.575,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/11/16,180,255,34928,2,472,14.7,13916888,2572,31704,472,0,180,13963751,298,4,35794235936,1302,1262,40,627,497,329,262,71,4750,1242,5637.1,0.054,46,45.9,0,9.2,1.5,66,1020.3,3,94.2,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/11/17,298,180,35226,4,476,15.2,13916708,2450,32002,476,0,298,13963751,220,0,34095934600,1281,1239,42,592,471,407,413,56,5908,941,5794.4,0.057,54,47.3,0,8.5,2.3,62,1024.8,0.5,-0.441666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/11/18,486,298,35712,0,476,15.8,13916410,2528,32222,476,0,486,13963751,324,0,35180684480,1354,1315,39,607,481,582,419,51,5813,995,5922.6,0.057,25,43.9,0,8.3,2,77,1022.3,5.3,-0.075,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/11/19,531,486,36243,0,476,19.1,13915924,2690,32546,476,0,531,13963751,408,1,37433835560,1347,1309,38,686,533,668,404,51,5680,1027,5984.4,0.058,54,47.3,0,7,3.6,74,1015.6,8.5,1.15,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/11/20,522,531,36765,1,477,21.9,13915393,2812,32954,477,0,522,13963751,270,1,39130085116,1350,1313,37,747,578,672,486,79,6418,1080,6136.1,0.062,49,48.1,0,0.4,5.5,73,1004.9,10,2.691666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/11/21,539,522,37304,1,478,16.6,13914871,3063,33224,478,0,539,13963751,159,1,42621249873,1375,1335,40,782,646,812,357,38,4312,803,6276.4,0.064,47,47.3,0,9.1,3.6,46,1012.3,2.5,-26.93333333,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/11/22,390,539,37694,1,479,15,13914332,3442,33383,479,0,390,13963751,212,0,47893130744,1462,1422,40,832,720,832,168,24,2152,442,6348.9,0.065,74,49.9,0,8,2.8,66,1015.7,1.3,-9.15,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/11/23,315,390,38009,0,479,15.5,13913942,3620,33595,479,0,315,13963751,369,0,50368470040,1483,1442,41,886,750,829,104,24,1842,529,5802.3,0.066,52,50.7,0,5.6,2.6,54,1011.2,7.5,13.075,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/11/24,188,315,38197,0,479,11.8,13913627,3566,33964,479,0,188,13963751,441,3,49615993882,1583,1532,51,895,810,466,329,88,6194,1299,5886.9,0.064,47,49.7,0,0,2.7,56,1021.4,10,75.39166667,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/11/25,402,188,38599,3,482,10.5,13913439,3310,34405,482,0,402,13963751,408,3,46053483090,1561,1507,54,816,758,576,463,62,6703,1006,6023.4,0.063,48,53,5,0,2.3,94,1019.6,10,-2.45,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/11/26,482,402,39081,3,485,12.8,13913037,3301,34813,485,0,482,13963751,605,3,45926935137,1626,1566,60,740,738,677,452,48,6189,1068,6108.4,0.064,45,51.7,0,8,1.5,81,1017.9,4.8,0.508333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/11/27,570,482,39651,3,488,11.6,13912555,3175,35418,488,0,570,13963751,315,0,44172362125,1504,1443,61,719,768,752,459,55,6678,1131,6145.6,0.062,30,49,0,1.2,2.5,78,1016.5,9.5,1.791666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/11/28,561,570,40212,0,488,11.8,13911985,3430,35733,488,0,561,13963751,308,0,47718108550,1510,1443,67,729,826,924,317,45,4239,648,6108.3,0.062,36,47.4,0,8.8,3.5,56,1010.5,5,-29.625,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/11/29,419,561,40631,0,488,10.1,13911424,3683,36041,488,0,419,13963751,372,1,51235774592,1580,1513,67,734,834,951,172,24,1793,394,6050.7,0.062,38,42.3,0,1.2,2,56,1018.9,8,-6.458333333,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/11/30,312,419,40943,1,489,9.9,13911005,3729,36413,489,0,312,13963751,467,5,51874137645,1661,1591,70,738,1015,623,312,74,5248,1078,6652.6,0.062,48,41.7,0,6.8,1.8,69,1020.6,6.3,97.75833333,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/12/1,370,312,41313,5,494,10.2,13910693,3569,36880,494,0,370,13962725,468,5,49647263317,1650,1588,62,712,998,577,459,64,6722,1097,6714.3,0.064,34,39.9,0,8.8,2,66,1024.4,0.8,-0.033333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/12/2,501,370,41814,5,499,8.2,13910323,3466,37348,499,0,501,13962725,321,2,48213179518,1629,1570,59,716,966,653,445,58,6646,968,6697.6,0.064,43,39.1,8,0,2.3,81,1022.8,9.8,-0.975,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/12/3,532,501,42346,2,501,8.1,13909822,3644,37669,501,0,532,13962725,375,8,50687391368,1685,1631,54,725,1050,714,409,64,6428,1068,6727.9,0.063,47,39.4,0,0,2.1,91,1014.5,8,0.516666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/12/4,459,532,42805,8,509,9.2,13909290,3793,38044,509,0,459,13962725,339,2,52757936970,1721,1668,53,727,1159,633,462,60,7365,1056,6816.4,0.062,42,41.1,0,7.1,2.1,61,1019.4,5.3,4.233333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/12/5,584,459,43389,2,511,6.6,13908831,3911,38383,511,0,584,13962725,222,0,54397438041,1744,1689,55,746,1107,886,293,39,4480,752,6861.4,0.061,42,42,3.5,0,2.1,86,1021.7,10,-31.49166667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/12/6,328,584,43717,0,511,8.2,13908247,4273,38605,511,0,328,13962725,519,6,59429939431,1856,1802,54,782,1159,791,141,22,1743,421,6853.4,0.06,43,42.7,0,5.8,1.6,80,1021.1,4.8,-2.833333333,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/12/7,301,328,44018,6,517,9.7,13907919,4076,39124,517,0,301,13962725,434,6,56688677844,1847,1792,55,806,1141,568,347,77,5541,1380,6943.9,0.06,41,41.7,0,8.8,1.5,71,1016.8,0.8,98.2,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/12/8,354,301,44372,6,523,11.4,13907618,3937,39558,523,0,354,13962725,412,5,54754292066,1850,1790,60,785,1078,561,496,78,7048,1262,7021.3,0.061,43,43,0,6.7,2,66,1014.4,5,-1.341666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/12/9,574,354,44946,5,528,9.8,13907264,3874,39970,528,0,574,13962725,405,2,53876740736,1820,1761,59,804,1073,732,463,75,6820,1142,7076,0.061,47,43.6,0,0.7,2.1,61,1020.2,10,2.541666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/12/10,601,574,45547,2,530,9.3,13906690,4041,40375,530,0,601,13962725,595,5,56196934290,1885,1826,59,834,1104,801,492,69,6659,1179,7137.4,0.062,47,43.6,0,0.4,2.2,72,1016.1,7.5,1.241666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/12/11,596,601,46143,5,535,10.2,13906089,4042,40970,535,0,596,13962725,327,0,56208411738,1869,1802,67,869,1073,808,480,66,7176,1100,7120.1,0.063,45,44,0,4.3,1.7,76,1013.6,5.5,0.616666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/12/12,621,596,46764,0,535,11.4,13905493,4311,41297,535,0,621,13962725,258,0,59946580323,1874,1806,68,913,1105,1021,372,48,4776,945,7202.6,0.064,51,45.3,0,2.3,2,70,1005.4,10,-28.43333333,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/12/13,481,621,47245,0,535,9.9,13904872,4674,41555,535,0,481,13962725,428,3,64991371728,1971,1901,70,932,1208,1024,192,24,2067,492,7266.6,0.064,47,45.9,0,6.2,1.7,72,1006.2,3.5,-3.766666667,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/12/14,305,481,47550,3,538,8.5,13904391,4724,41983,538,0,305,13962725,638,9,65684343084,2049,1976,73,930,1396,634,427,120,6079,1661,7401.1,0.066,39,45.6,0,4.6,2.7,62,1004.8,8.5,91.225,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/12/15,457,305,48007,9,547,6.1,13904086,4382,42621,547,0,457,13962725,420,10,60927704852,1976,1898,78,934,1205,707,573,93,7496,1509,7513.6,0.066,46,46,0,7,2.5,45,1007.8,4.5,-0.008333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/12/16,681,457,48688,10,557,4.6,13903629,4409,43041,557,0,681,13962725,542,0,61301100261,1960,1891,69,938,1255,917,567,86,7755,1268,7681.6,0.067,51,46.6,0,6.1,1.9,43,1009,2.8,2.366666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/12/17,822,681,49510,0,557,4.3,13902948,4548,43583,557,0,822,13962725,568,4,63230607504,1952,1886,66,928,1363,1107,589,84,7039,1331,7773.6,0.068,52,47.3,0,8.9,2.7,42,1013.9,0.3,0.483333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/12/18,664,822,50174,4,561,6.1,13902126,4798,44151,561,0,664,13962725,48,5,66702400548,2054,1988,66,896,1512,980,626,80,7757,1348,7914.9,0.07,63,49.9,0,8.6,1.7,52,1014.4,2.5,-0.25,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/12/19,736,664,50910,5,566,5.8,13901462,5409,44199,566,0,736,13962725,603,0,75193007958,2134,2072,62,918,1510,1563,460,63,5278,915,7997,0.071,40,48.3,0,2.2,2.6,48,1012.4,5.8,-27.38333333,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/12/20,556,736,51466,0,566,4.4,13900726,5542,44802,566,0,556,13962725,482,1,77037823492,2107,2041,66,939,1705,1327,232,40,2543,511,8075.7,0.071,60,50.1,0,8.9,2.8,45,1016.7,0.8,-4.325,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/12/21,397,556,51863,1,567,5.3,13900170,5615,45284,567,0,397,13962725,689,1,78049454550,2154,2091,63,971,1813,1049,525,134,6896,1635,8204.7,0.072,66,54,0,9,1.7,40,1018.9,0,92.28333333,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/12/22,570,397,52433,1,568,5.6,13899773,5322,45973,568,0,570,13962725,552,10,73974591906,2093,2029,64,987,1825,936,664,110,8473,1461,8352.9,0.073,56,55.4,0,8,1.8,61,1018.9,1.8,0.4,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/12/23,758,570,53191,10,578,7.7,13899203,5330,46525,578,0,758,13962725,647,9,74082751990,2103,2034,69,983,1886,1055,716,119,7910,1370,8415.6,0.075,66,57.6,0,8.9,2,54,1017.7,2.5,3.55,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/12/24,895,758,54086,9,587,8,13898445,5432,47172,587,0,895,13962725,579,10,75496353240,2129,2056,73,966,1873,1291,788,109,7560,1306,8518.4,0.078,56,58.1,0,1.7,1.9,56,1009.4,7.5,0.341666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2020/12/25,890,895,54976,10,597,8.7,13897550,5738,47751,597,0,890,13962725,370,10,79744141900,2139,2058,81,985,2143,1287,708,131,7381,1452,8498.6,0.081,58,57.4,0,8.3,2.2,49,1004.8,5.5,5.033333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2020/12/26,954,890,55930,10,607,6.4,13896660,6248,48121,607,0,954,13962725,321,0,86826331680,2179,2098,81,1006,2269,1669,614,111,5876,1066,8634.4,0.083,54,59.4,0,8.8,1.7,51,1015.8,2.3,-28.79166667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2020/12/27,708,954,56638,0,607,7.8,13895706,6881,48442,607,0,708,13962725,490,6,95616352986,2261,2179,82,1006,2383,1860,338,50,2450,652,8657.9,0.084,55,58.7,0,6.8,1.9,59,1019.7,7.8,-13.20833333,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2020/12/28,491,708,57129,6,613,8.5,13894998,7093,48932,613,0,491,13962725,694,5,98557220814,2303,2222,81,1089,2717,1386,665,219,6739,1770,8686.9,0.088,81,60.9,0,4,1.6,72,1015.9,5.5,79.05,1,0,0,0,0,0,0,åé,ïΩì˙,no
2020/12/29,869,491,57998,5,618,8.7,13894507,6885,49626,618,0,869,13962725,357,4,95663680695,2274,2190,84,1118,2768,1492,793,183,7053,1411,8505.7,0.093,80,64.3,0,4.5,1.6,66,1014.2,5.8,-17.23333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2020/12/30,961,869,58959,4,622,6.9,13893638,7393,49983,622,0,961,13962725,382,5,1.03E+11,2384,2299,85,1107,2975,1769,873,176,5951,1159,8226.3,0.1,64,64,1.5,1.6,3.4,68,992.5,10,-13.91666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2020/12/31,1353,961,60312,5,627,3.4,13892677,7967,50365,627,0,1353,13962725,496,4,1.11E+11,2594,2505,89,1076,3174,2341,521,163,3333,915,7536.1,0.105,73,66.4,0,8.9,3.3,34,1006,0.8,-26.675,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/1/1,793,1353,61105,4,631,4.4,13891324,8820,50861,631,0,793,13960236,434,0,1.23E+11,2730,2642,88,1013,3278,2447,580,155,3205,882,6843.3,0.114,68,67.9,0,8.7,1.5,40,1010.4,0,-37.1,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2021/1/2,829,793,61934,0,631,4.8,13890531,9179,51295,631,0,829,13960236,362,1,1.28E+11,2781,2687,94,924,3387,2756,530,226,3357,1133,6497.4,0.12,79,71.4,0,8.8,2,53,1013.3,2,75.39166667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2021/1/3,826,829,62760,1,632,3.7,13889702,9645,51657,632,0,826,13960236,379,2,1.34E+11,2902,2801,101,886,3498,3015,672,206,3265,1043,6739.7,0.126,74,74.1,0,8.8,1.6,52,1019.3,4,5.408333333,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2021/1/4,905,826,63665,2,634,5.8,13888876,10090,52036,634,0,905,13960236,610,14,1.4E+11,2995,2887,108,864,4007,2938,1102,392,7365,2042,6955.1,0.135,87,75,0,7.7,1.8,52,1020.6,4.8,118.2416667,1,0,0,0,0,0,0,åé,ïΩì˙,no
2021/1/5,1315,905,64980,14,648,6,13887971,10371,52646,648,0,1315,13960236,610,8,1.44E+11,3025,2914,111,870,4480,3083,1545,296,10493,1945,7646.4,0.139,112,79.6,0,1,1.7,67,1015.9,10,10.30833333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2021/1/6,1640,1315,66620,8,656,5.3,13886656,11068,53256,656,0,1640,13960236,696,11,1.54E+11,3090,2977,113,924,4901,3516,1916,295,10462,1809,8549.7,0.144,105,85.4,0,0.4,2.4,73,1011.1,10,1.033333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2021/1/7,2520,1640,69140,11,667,6.3,13885016,12001,53952,667,0,2520,13960236,822,7,1.67E+11,3154,3033,121,939,5319,4759,1840,294,10364,1808,9888.9,0.145,98,89,0,7.4,4,47,1000.9,7.5,-3.366666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/1/8,2459,2520,71599,7,674,2.4,13882496,13692,54774,674,0,2459,13960236,768,8,1.9E+11,3178,3049,129,961,5935,5660,1752,289,11446,1802,11384.1,0.142,73,89.7,0,5.4,1.8,42,1004.7,4,-3.283333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/1/9,2332,2459,73931,8,682,2.9,13880037,15375,55542,682,0,2332,13960236,504,3,2.13E+11,3119,2990,129,1000,6370,6737,1216,206,7894,1310,12152.7,0.141,121,95.7,0,8.5,2.3,31,1006.2,2,-34.3,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/1/10,1510,2332,75441,3,685,2.6,13877705,17200,56046,685,0,1510,13960236,505,4,2.39E+11,3239,3111,128,1035,7009,6930,715,116,3962,733,12201.3,0.14,141,105.3,0,8.9,2,44,1013.1,2.3,-7.791666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/1/11,1252,1510,76693,4,689,2.3,13876195,18201,56551,689,0,1252,13960236,862,2,2.53E+11,3355,3224,131,1043,7494,7031,613,101,3899,917,11434,0.14,122,110.3,0,0.8,2,47,1019.7,7.5,7.191666667,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/1/12,1025,1252,77718,2,691,3.4,13874943,18589,57413,691,0,1025,13960236,1242,13,2.58E+11,3427,3283,144,1009,8452,6141,1305,343,9549,2348,11329.1,0.139,160,117.1,0,0,2.3,68,1012.6,10,96.85833333,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/1/13,1480,1025,79198,13,704,5.8,13873918,18359,58655,704,0,1480,13960236,1253,3,2.55E+11,3266,3125,141,981,8414,6546,1385,199,10979,1844,11318.4,0.131,141,122.3,0,9.1,1.8,64,1011.3,1.3,-1.141666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/1/14,1552,1480,80750,3,707,7.9,13872438,18583,59908,707,0,1552,13960236,1647,10,2.58E+11,3133,2998,135,908,8837,6575,1462,198,11042,1616,11320.1,0.125,127,126.4,0,9,1.8,55,1014.7,0,0.341666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/1/15,2044,1552,82794,10,717,6.6,13870886,18478,61555,717,0,2044,13960236,1724,3,2.56E+11,3020,2887,133,879,8852,7046,1321,201,11595,1709,11254,0.119,110,131.7,0,0,2.1,68,1019.4,7.5,0.375,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/1/16,1839,2044,84633,3,720,10,13868842,18795,63279,720,0,1839,13960236,820,5,2.61E+11,3058,2922,136,859,8431,7531,967,150,7338,1154,11108.7,0.117,120,131.6,0,8.8,2.7,61,1008.9,3.3,-32.41666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/1/17,1595,1839,86228,5,725,6.1,13867003,19809,64099,725,0,1595,13960236,1070,3,2.75E+11,3045,2907,138,831,9043,7727,508,80,3890,599,11044.6,0.114,108,126.9,0,0.2,2.2,52,1012.1,9.8,-13.6,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/1/18,1217,1595,87445,3,728,4.3,13865408,20331,65169,728,0,1217,13960236,1712,16,2.82E+11,3011,2868,143,843,9442,7481,876,258,9083,2068,12009.6,0.11,136,128.9,0,5.4,2,67,1010.2,5,138.1083333,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/1/19,1253,1217,88698,16,744,4.4,13864191,19820,66881,744,0,1253,13960236,2020,10,2.75E+11,2941,2786,155,843,8966,7539,1166,147,10410,1847,12013.1,0.106,115,122.4,0,9.2,4.1,40,1014.4,0,-2.016666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/1/20,1286,1253,89984,10,754,3.9,13862938,19043,68901,754,0,1286,13960236,1516,7,2.64E+11,2893,2733,160,876,8965,6799,1011,135,10151,1628,11801.4,0.103,112,118.3,0,9.2,2.8,41,1025.5,0.3,0.366666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/1/21,1485,1286,91469,7,761,4.8,13861652,18806,70417,761,0,1485,13960236,1938,9,2.61E+11,2820,2661,159,860,8927,6874,908,131,9480,1608,11488.4,0.098,116,116.7,0,9.1,1.8,53,1022.2,4,0.866666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/1/22,1184,1485,92653,9,770,8.7,13860167,18344,72355,770,0,1184,13960236,1535,9,2.54E+11,2746,2588,158,873,8814,6276,760,149,9493,1640,11090.7,0.093,127,119.1,0,7.7,1.4,48,1014.8,6.5,1.208333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/1/23,1079,1184,93732,9,779,6.4,13858983,17984,73890,779,0,1079,13960236,991,3,2.49E+11,2829,2673,156,875,8418,6113,613,91,6487,1051,10895.4,0.09,108,117.4,19,0,3.1,85,1018.2,10,-33.45,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/1/24,986,1079,94718,3,782,4.3,13857904,18069,74881,782,0,986,13960236,1516,14,2.5E+11,2798,2642,156,882,8474,6073,293,45,2491,582,10657.4,0.088,141,122.1,13,0,3.6,95,1018.2,10,-12.94166667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/1/25,619,986,95337,14,796,7.6,13856918,17525,76397,796,0,619,13960236,1631,13,2.43E+11,2808,2660,148,876,8063,5568,641,187,7652,2085,10411.7,0.086,121,120,1.5,8.8,1.9,74,1022.6,7.3,136.775,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/1/26,1026,619,96363,13,809,7.5,13856299,16500,78028,809,0,1026,13960236,1532,18,2.29E+11,2847,2699,148,800,7510,5540,755,112,9191,1773,10163.3,0.082,126,121.6,0,2.2,1.7,73,1020.9,5.8,-1.525,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/1/27,976,1026,97339,18,827,10.3,13855273,15976,79560,827,0,976,13960236,2207,20,2.21E+11,2871,2712,159,737,7159,5353,729,86,8800,1732,9937.9,0.079,116,122.1,1,0.8,2.5,68,1009.8,9.5,0.925,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/1/28,1065,976,98404,20,847,4.4,13854297,14725,81767,847,0,1065,13960236,2001,17,2.04E+11,2888,2738,150,659,6600,4810,582,92,7668,1747,9646.7,0.076,89,118.3,9,0.2,2.5,78,1009.7,10,-0.008333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/1/29,871,1065,99275,17,864,5.3,13853232,13772,83768,864,0,871,13960236,1174,19,1.91E+11,2903,2756,147,693,5816,4395,526,98,8287,1556,9421.7,0.074,97,114,0,7.5,3.2,54,1000.9,4.5,2.208333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
